t_sys,force_FR,force_est_FR,force_FL,force_est_FL,force_RR,force_est_RR,force_RL,force_est_RL
3878.201799,142,0,140,0,161,0,154,0
3878.203731,142,0,140,0,161,0,154,0
3878.206238,142,0,140,0,161,0,154,0
3878.207964,142,0,140,0,161,0,154,0
3878.209950,142,0,140,0,161,0,154,0
3878.211900,142,0,140,0,161,0,154,0
3878.213747,142,0,140,0,161,0,154,0
3878.215724,142,0,140,0,161,0,154,0
3878.217884,142,0,140,0,161,0,154,0
3878.219999,142,0,140,0,161,0,154,0
3878.221987,142,0,140,0,161,0,154,0
3878.223993,142,0,140,0,161,0,154,0
3878.225950,142,0,140,0,161,0,154,0
3878.227899,142,0,140,0,161,0,154,0
3878.229981,142,0,140,0,161,0,154,0
3878.231871,142,0,140,0,161,0,154,0
3878.233950,142,0,140,0,161,0,154,0
3878.235923,142,0,140,0,161,0,154,0
3878.237934,142,0,140,0,161,0,154,0
3878.239925,142,0,140,0,161,0,154,0
3878.241940,142,0,140,0,161,0,154,0
3878.243922,142,0,140,0,161,0,154,0
3878.245947,142,0,140,0,161,0,154,0
3878.247858,142,0,140,0,161,0,154,0
3878.249862,142,0,140,0,161,0,154,0
3878.251849,142,0,140,0,161,0,154,0
3878.253949,142,0,140,0,161,0,154,0
3878.255607,142,0,140,0,161,0,154,0
3878.257953,142,0,140,0,161,0,154,0
3878.259961,142,0,140,0,161,0,154,0
3878.261897,142,0,140,0,161,0,154,0
3878.263912,142,0,140,0,161,0,155,0
3878.265922,142,0,140,0,161,0,155,0
3878.267994,142,0,140,0,161,0,155,0
3878.269935,142,0,140,0,161,0,155,0
3878.271792,142,0,140,0,161,0,155,0
3878.273776,142,0,140,0,161,0,154,0
3878.275792,142,0,140,0,161,0,154,0
3878.277802,142,0,140,0,161,0,154,0
3878.279797,142,0,140,0,161,0,154,0
3878.281812,142,0,140,0,161,0,154,0
3878.283813,142,0,140,0,161,0,154,0
3878.285830,142,0,141,0,161,0,154,0
3878.287811,142,0,141,0,161,0,154,0
3878.289789,142,0,141,0,161,0,154,0
3878.291856,142,0,141,0,161,0,154,0
3878.293908,142,0,140,0,161,0,154,0
3878.295847,142,0,140,0,161,0,154,0
3878.297843,142,0,140,0,161,0,154,0
3878.299803,142,0,140,0,161,0,154,0
3878.301851,142,0,140,0,161,0,154,0
3878.303778,142,0,140,0,161,0,154,0
3878.305779,142,0,140,0,161,0,154,0
3878.307771,142,0,140,0,161,0,154,0
3878.309746,142,0,140,0,161,0,154,0
3878.311768,142,0,140,0,161,0,154,0
3878.313622,142,0,140,0,161,0,154,0
3878.315886,142,0,140,0,161,0,154,0
3878.317879,142,0,140,0,161,0,154,0
3878.319877,142,0,140,0,161,0,154,0
3878.321796,142,0,140,0,161,0,154,0
3878.323436,142,0,140,0,161,0,154,0
3878.325769,142,0,140,0,161,0,154,0
3878.327693,142,0,140,0,161,0,154,0
3878.329666,142,0,140,0,161,0,154,0
3878.331808,142,0,140,0,161,0,154,0
3878.333809,142,0,140,0,161,0,154,0
3878.335803,142,0,140,0,161,0,154,0
3878.337798,142,0,140,0,161,0,154,0
3878.339845,142,0,140,0,161,0,154,0
3878.341799,142,0,140,0,161,0,154,0
3878.343801,142,0,140,0,161,0,154,0
3878.345824,142,0,140,0,161,0,154,0
3878.347822,142,0,140,0,161,0,154,0
3878.349738,142,0,140,0,161,0,154,0
3878.351784,142,0,140,0,161,0,154,0
3878.353745,142,0,140,0,161,0,154,0
3878.355914,142,0,140,0,161,0,154,0
3878.357893,142,0,140,0,161,0,154,0
3878.359895,142,0,140,0,161,0,154,0
3878.361899,142,0,140,0,161,0,154,0
3878.363906,142,0,140,0,161,0,154,0
3878.365798,142,0,140,0,161,0,154,0
3878.367792,142,0,140,0,161,0,154,0
3878.369748,142,0,140,0,161,0,154,0
3878.371910,142,0,140,0,161,0,154,0
3878.373870,142,0,140,0,161,0,154,0
3878.375855,142,0,140,0,161,0,154,0
3878.377885,142,0,140,0,161,0,154,0
3878.379854,142,0,140,0,161,0,154,0
3878.381676,142,0,140,0,161,0,154,0
3878.383723,142,0,140,0,161,0,154,0
3878.385644,142,0,140,0,161,0,156,0
3878.387685,142,0,140,0,161,0,156,0
3878.389645,142,0,140,0,161,0,156,0
3878.391783,142,0,140,0,161,0,156,0
3878.393611,142,0,140,0,161,0,156,0
3878.395586,142,0,140,0,161,0,156,0
3878.397795,142,0,140,0,161,0,156,0
3878.399792,142,0,140,0,161,0,156,0
3878.401834,142,0,140,0,161,0,156,0
3878.403889,142,0,140,0,161,0,156,0
3878.405885,142,0,140,0,161,0,156,0
3878.407931,142,0,140,0,161,0,156,0
3878.409907,142,0,140,0,161,0,156,0
3878.411801,142,0,140,0,161,0,156,0
3878.413798,142,0,140,0,161,0,154,0
3878.415784,142,0,140,0,161,0,154,0
3878.417846,142,0,140,0,161,0,154,0
3878.419984,142,0,140,0,161,0,155,0
3878.421849,142,0,140,0,161,0,155,0
3878.423799,142,0,140,0,161,0,155,0
3878.425680,142,0,140,0,161,0,156,0
3878.427717,142,0,140,0,161,0,156,0
3878.429879,142,0,140,0,161,0,156,0
3878.431872,142,0,140,0,161,0,156,0
3878.433842,142,0,140,0,161,0,156,0
3878.435921,142,0,140,0,161,0,156,0
3878.437920,142,0,140,0,161,0,156,0
3878.439876,142,0,140,0,161,0,154,0
3878.441991,142,0,140,0,161,0,154,0
3878.443995,142,0,140,0,161,0,154,0
3878.445949,142,0,140,0,161,0,154,0
3878.447966,142,0,140,0,161,0,154,0
3878.449954,142,0,140,0,161,0,154,0
3878.451951,142,0,140,0,161,0,154,0
3878.453948,142,0,140,0,161,0,156,0
3878.455910,142,0,140,0,161,0,156,0
3878.457923,142,0,140,0,161,0,156,0
3878.459907,142,0,140,0,161,0,155,0
3878.461856,142,0,140,0,161,0,155,0
3878.463853,142,0,140,0,161,0,155,0
3878.465946,142,0,140,0,161,0,155,0
3878.467905,142,0,140,0,161,0,156,0
3878.470020,142,0,140,0,161,0,156,0
3878.471985,142,0,140,0,161,0,156,0
3878.473990,142,0,140,0,161,0,156,0
3878.475976,142,0,140,0,161,0,155,0
3878.477824,142,0,140,0,161,0,155,0
3878.479793,142,0,140,0,161,0,155,0
3878.481866,142,0,140,0,161,0,154,0
3878.483657,142,0,140,0,161,0,154,0
3878.485637,142,0,140,0,161,0,154,0
3878.487633,142,0,140,0,161,0,154,0
3878.489631,142,0,140,0,161,0,156,0
3878.491719,142,0,140,0,161,0,156,0
3878.493794,142,0,140,0,161,0,156,0
3878.495714,142,0,140,0,161,0,155,0
3878.497852,142,0,140,0,161,0,155,0
3878.499802,142,0,140,0,161,0,155,0
3878.501855,142,0,140,0,161,0,155,0
3878.503881,142,0,140,0,161,0,154,0
3878.505547,142,0,140,0,161,0,154,0
3878.507809,142,0,140,0,161,0,154,0
3878.509607,142,0,140,0,161,0,154,0
3878.511710,142,0,140,0,161,0,154,0
3878.513847,142,0,140,0,161,0,154,0
3878.515857,142,0,140,0,161,0,154,0
3878.517882,142,0,140,0,161,0,155,0
3878.520048,142,0,140,0,161,0,155,0
3878.521950,142,0,140,0,161,0,155,0
3878.523841,142,0,140,0,161,0,154,0
3878.525840,142,0,140,0,161,0,154,0
3878.527798,142,0,140,0,161,0,154,0
3878.529608,142,0,140,0,161,0,155,0
3878.531778,142,0,140,0,161,0,155,0
3878.533735,142,0,140,0,161,0,155,0
3878.535817,142,0,140,0,161,0,155,0
3878.537815,142,0,140,0,161,0,154,0
3878.539794,142,0,140,0,161,0,154,0
3878.541785,142,0,140,0,161,0,154,0
3878.543775,142,0,140,0,161,0,154,0
3878.545731,142,0,140,0,161,0,154,0
3878.547781,142,0,140,0,161,0,154,0
3878.549861,142,0,140,0,161,0,154,0
3878.551878,142,0,140,0,161,0,155,0
3878.553820,142,0,140,0,161,0,155,0
3878.555721,142,0,140,0,161,0,155,0
3878.557769,142,0,140,0,161,0,155,0
3878.559807,142,0,140,0,161,0,155,0
3878.561844,142,0,140,0,161,0,155,0
3878.563830,142,0,140,0,161,0,155,0
3878.565831,142,0,140,0,161,0,154,0
3878.567808,142,0,140,0,161,0,154,0
3878.569993,142,0,140,0,161,0,154,0
3878.571829,142,0,140,0,161,0,154,0
3878.573623,142,0,140,0,161,0,154,0
3878.575535,142,0,140,0,161,0,154,0
3878.577855,142,0,140,0,161,0,154,0
3878.579660,142,0,140,0,161,0,154,0
3878.581628,142,0,140,0,161,0,154,0
3878.583620,142,0,140,0,161,0,154,0
3878.585867,142,0,140,0,161,0,154,0
3878.587625,142,0,140,0,161,0,154,0
3878.589851,142,0,140,0,161,0,154,0
3878.591621,142,0,140,0,161,0,154,0
3878.593834,142,0,140,0,161,0,154,0
3878.595648,142,0,140,0,161,0,154,0
3878.597633,142,0,140,0,161,0,154,0
3878.599834,142,0,140,0,161,0,154,0
3878.601624,142,0,140,0,161,0,154,0
3878.603593,142,0,140,0,161,0,154,0
3878.605682,142,0,140,0,161,0,154,0
3878.607833,142,0,140,0,161,0,154,0
3878.609795,142,0,140,0,161,0,154,0
3878.611802,142,0,140,0,161,0,154,0
3878.613796,142,0,140,0,161,0,154,0
3878.615786,142,0,140,0,161,0,154,0
3878.617459,142,0,140,0,161,0,154,0
3878.619822,142,0,140,0,161,0,154,0
3878.621888,142,0,140,0,161,0,155,0
3878.623919,142,0,140,0,161,0,155,0
3878.625837,142,0,140,0,161,0,155,0
3878.627847,142,0,140,0,161,0,154,0
3878.629841,142,0,140,0,161,0,154,0
3878.631848,142,0,140,0,161,0,154,0
3878.633862,142,0,140,0,161,0,154,0
3878.635800,142,0,140,0,161,0,154,0
3878.637787,142,0,140,0,161,0,154,0
3878.639795,142,0,140,0,161,0,154,0
3878.641789,142,0,140,0,161,0,154,0
3878.643828,142,0,140,0,161,0,154,0
3878.645791,142,0,140,0,161,0,154,0
3878.647818,142,0,140,0,161,0,154,0
3878.649818,142,0,140,0,161,0,154,0
3878.651781,142,0,140,0,161,0,154,0
3878.653802,142,0,140,0,161,0,154,0
3878.655809,142,0,140,0,161,0,154,0
3878.657791,142,0,140,0,161,0,154,0
3878.659814,142,0,140,0,161,0,154,0
3878.661801,142,0,140,0,161,0,154,0
3878.663769,142,0,140,0,161,0,154,0
3878.665876,142,0,140,0,161,0,154,0
3878.667415,142,0,140,0,161,0,154,0
3878.670059,142,0,140,0,161,0,154,0
3878.671703,142,0,140,0,161,0,154,0
3878.673703,142,0,140,0,161,0,154,0
3878.675523,142,0,140,0,161,0,154,0
3878.677746,142,0,140,0,161,0,154,0
3878.679922,142,0,140,0,161,0,154,0
3878.681678,142,0,140,0,161,0,154,0
3878.683541,142,0,140,0,161,0,154,0
3878.685843,142,0,140,0,161,0,155,0
3878.687624,142,0,140,0,161,0,155,0
3878.689699,142,0,140,0,161,0,155,0
3878.691647,142,0,140,0,161,0,154,0
3878.693862,142,0,140,0,161,0,154,0
3878.695850,142,0,140,0,161,0,154,0
3878.697582,142,0,140,0,161,0,154,0
3878.699825,142,0,140,0,161,0,154,0
3878.701835,142,0,140,0,161,0,154,0
3878.703842,142,0,140,0,161,0,154,0
3878.705635,142,0,140,0,161,0,154,0
3878.707854,142,0,140,0,161,0,154,0
3878.709616,142,0,140,0,161,0,154,0
3878.711918,142,0,140,0,161,0,154,0
3878.713864,142,0,140,0,161,0,154,0
3878.715897,142,0,140,0,161,0,154,0
3878.717820,142,0,140,0,161,0,154,0
3878.719813,142,0,140,0,161,0,154,0
3878.721811,142,0,140,0,161,0,154,0
3878.723779,142,0,140,0,161,0,154,0
3878.725592,142,0,140,0,161,0,154,0
3878.727855,142,0,140,0,161,0,154,0
3878.729855,142,0,140,0,161,0,154,0
3878.731688,142,0,140,0,161,0,154,0
3878.733640,142,0,140,0,161,0,154,0
3878.735838,142,0,140,0,161,0,154,0
3878.737833,142,0,140,0,161,0,154,0
3878.739882,142,0,140,0,161,0,155,0
3878.741884,142,0,140,0,161,0,155,0
3878.743863,142,0,140,0,161,0,155,0
3878.745854,142,0,140,0,161,0,155,0
3878.747880,142,0,140,0,161,0,154,0
3878.749870,142,0,140,0,161,0,154,0
3878.751846,142,0,140,0,161,0,154,0
3878.753886,142,0,140,0,161,0,154,0
3878.755857,142,0,140,0,161,0,155,0
3878.757820,142,0,140,0,161,0,155,0
3878.759820,142,0,140,0,161,0,155,0
3878.761814,142,0,140,0,161,0,154,0
3878.763809,142,0,140,0,161,0,154,0
3878.765617,142,0,140,0,161,0,154,0
3878.767843,142,0,140,0,161,0,154,0
3878.770060,142,0,140,0,161,0,154,0
3878.771569,142,0,140,0,161,0,154,0
3878.773920,142,0,140,0,161,0,154,0
3878.775873,142,0,140,0,161,0,154,0
3878.777793,142,0,140,0,161,0,154,0
3878.779828,142,0,140,0,161,0,154,0
3878.781573,142,0,140,0,161,0,154,0
3878.783831,142,0,140,0,161,0,154,0
3878.785825,142,0,140,0,161,0,154,0
3878.787653,142,0,140,0,161,0,154,0
3878.789764,142,0,140,0,161,0,154,0
3878.791604,142,0,140,0,161,0,154,0
3878.793601,142,0,140,0,161,0,154,0
3878.795752,142,0,140,0,161,0,154,0
3878.797872,142,0,140,0,161,0,154,0
3878.799818,142,0,140,0,161,0,154,0
3878.801802,142,0,140,0,161,0,154,0
3878.803807,142,0,140,0,161,0,154,0
3878.805711,142,0,140,0,161,0,154,0
3878.807790,142,0,140,0,161,0,154,0
3878.809862,142,0,140,0,161,0,155,0
3878.811864,142,0,140,0,161,0,155,0
3878.813807,142,0,140,0,161,0,155,0
3878.815857,142,0,140,0,161,0,155,0
3878.817843,142,0,140,0,161,0,154,0
3878.819916,142,0,140,0,161,0,154,0
3878.821885,142,0,140,0,161,0,154,0
3878.823950,142,0,140,0,161,0,155,0
3878.825887,142,0,140,0,161,0,155,0
3878.827855,142,0,140,0,161,0,155,0
3878.829810,142,0,140,0,161,0,155,0
3878.831753,142,0,140,0,161,0,156,0
3878.833804,142,0,140,0,161,0,156,0
3878.835812,142,0,140,0,161,0,156,0
3878.837805,142,0,140,0,161,0,154,0
3878.839795,142,0,140,0,161,0,154,0
3878.841781,142,0,140,0,161,0,154,0
3878.843787,142,0,140,0,161,0,154,0
3878.845785,142,0,140,0,161,0,154,0
3878.847778,142,0,140,0,161,0,154,0
3878.849795,142,0,140,0,161,0,154,0
3878.851855,142,0,140,0,161,0,154,0
3878.853857,142,0,140,0,161,0,154,0
3878.855831,142,0,140,0,161,0,154,0
3878.857816,142,0,140,0,161,0,154,0
3878.859834,142,0,140,0,161,0,154,0
3878.861882,142,0,140,0,161,0,154,0
3878.863857,142,0,140,0,161,0,154,0
3878.865863,142,0,140,0,161,0,154,0
3878.867870,142,0,140,0,161,0,154,0
3878.870102,142,0,140,0,161,0,154,0
3878.871757,142,0,140,0,161,0,154,0
3878.873832,142,0,140,0,161,0,154,0
3878.875841,142,0,140,0,161,0,154,0
3878.877888,142,0,140,0,161,0,154,0
3878.879821,142,0,140,0,161,0,154,0
3878.881860,142,0,140,0,161,0,154,0
3878.883899,142,0,140,0,161,0,154,0
3878.885878,142,0,140,0,161,0,154,0
3878.887851,142,0,140,0,161,0,154,0
3878.889838,142,0,140,0,161,0,154,0
3878.891869,142,0,140,0,161,0,154,0
3878.893912,142,0,140,0,161,0,154,0
3878.895849,142,0,140,0,161,0,154,0
3878.897855,142,0,140,0,161,0,154,0
3878.899804,142,0,140,0,161,0,154,0
3878.901855,142,0,140,0,161,0,154,0
3878.903836,142,0,140,0,161,0,154,0
3878.905865,142,0,140,0,161,0,154,0
3878.907819,142,0,140,0,161,0,154,0
3878.909849,142,0,140,0,161,0,154,0
3878.911863,142,0,140,0,161,0,154,0
3878.913573,142,0,140,0,161,0,154,0
3878.915848,142,0,140,0,161,0,154,0
3878.917862,142,0,140,0,161,0,154,0
3878.920069,142,0,140,0,161,0,154,0
3878.921858,142,0,140,0,161,0,154,0
3878.923657,142,0,140,0,161,0,154,0
3878.925771,142,0,140,0,161,0,154,0
3878.927898,142,0,140,0,161,0,154,0
3878.929916,142,0,140,0,161,0,154,0
3878.931640,142,0,140,0,161,0,154,0
3878.933689,142,0,140,0,161,0,154,0
3878.935698,142,0,140,0,161,0,154,0
3878.937928,142,0,140,0,161,0,154,0
3878.939806,142,0,140,0,161,0,154,0
3878.941835,142,0,140,0,161,0,154,0
3878.943926,142,0,140,0,161,0,154,0
3878.945605,142,0,140,0,161,0,154,0
3878.947945,142,0,140,0,161,0,154,0
3878.949875,142,0,140,0,161,0,154,0
3878.951665,142,0,140,0,161,0,154,0
3878.953877,142,0,140,0,161,0,154,0
3878.955900,142,0,140,0,161,0,154,0
3878.957984,142,0,140,0,161,0,154,0
3878.959959,142,0,140,0,161,0,154,0
3878.961832,142,0,140,0,161,0,154,0
3878.963995,142,0,140,0,161,0,154,0
3878.966007,142,0,140,0,161,0,154,0
3878.967977,142,0,140,0,161,0,154,0
3878.970103,142,0,140,0,161,0,154,0
3878.971816,142,0,140,0,161,0,154,0
3878.973890,142,0,140,0,161,0,154,0
3878.975887,142,0,140,0,161,0,154,0
3878.977864,142,0,140,0,161,0,154,0
3878.979866,142,0,140,0,161,0,154,0
3878.981839,142,0,140,0,161,0,154,0
3878.983616,142,0,140,0,161,0,154,0
3878.985876,142,0,140,0,161,0,154,0
3878.987825,142,0,140,0,161,0,154,0
3878.989861,142,0,140,0,161,0,154,0
3878.991856,142,0,140,0,161,0,154,0
3878.993835,142,0,140,0,161,0,154,0
3878.995644,142,0,140,0,161,0,154,0
3878.997584,142,0,140,0,161,0,154,0
3878.999841,142,0,140,0,161,0,154,0
3879.001554,142,0,140,0,161,0,154,0
3879.003464,142,0,140,0,161,0,154,0
3879.005871,142,0,140,0,161,0,154,0
3879.007872,142,0,140,0,161,0,154,0
3879.009856,142,0,140,0,161,0,154,0
3879.011874,142,0,140,0,161,0,154,0
3879.013866,142,0,140,0,161,0,154,0
3879.015730,142,0,140,0,161,0,154,0
3879.017842,142,0,140,0,161,0,154,0
3879.019980,142,0,140,0,161,0,154,0
3879.021819,142,0,140,0,161,0,154,0
3879.023835,142,0,140,0,161,0,154,0
3879.025657,142,0,140,0,161,0,154,0
3879.027834,142,0,140,0,161,0,154,0
3879.029627,142,0,140,0,161,0,154,0
3879.031659,142,0,140,0,161,0,154,0
3879.033561,142,0,140,0,161,0,154,0
3879.035805,142,0,140,0,161,0,154,0
3879.037798,142,0,140,0,161,0,154,0
3879.039754,142,0,140,0,161,0,154,0
3879.041588,142,0,140,0,161,0,154,0
3879.043634,142,0,140,0,161,0,154,0
3879.045845,142,0,140,0,161,0,154,0
3879.047643,142,0,140,0,161,0,154,0
3879.049583,142,0,140,0,161,0,154,0
3879.051879,142,0,140,0,161,0,154,0
3879.053883,142,0,140,0,161,0,154,0
3879.055907,142,0,140,0,161,0,154,0
3879.057884,142,0,140,0,161,0,154,0
3879.059877,142,0,140,0,161,0,154,0
3879.061805,142,0,140,0,161,0,154,0
3879.063794,142,0,140,0,161,0,154,0
3879.065808,142,0,140,0,161,0,154,0
3879.067766,142,0,140,0,161,0,154,0
3879.069808,142,0,140,0,161,0,154,0
3879.071810,142,0,140,0,161,0,154,0
3879.073880,142,0,140,0,161,0,154,0
3879.075788,142,0,140,0,161,0,154,0
3879.077845,142,0,140,0,161,0,154,0
3879.079733,142,0,140,0,161,0,154,0
3879.081883,142,0,140,0,161,0,154,0
3879.083723,142,0,140,0,161,0,154,0
3879.086193,142,0,140,0,161,0,154,0
3879.087871,142,0,140,0,161,0,154,0
3879.089914,142,0,140,0,161,0,154,0
3879.091839,142,0,140,0,161,0,154,0
3879.093788,142,0,140,0,161,0,154,0
3879.095789,142,0,140,0,161,0,154,0
3879.097786,142,0,140,0,161,0,154,0
3879.099798,142,0,140,0,161,0,154,0
3879.101833,142,0,140,0,161,0,154,0
3879.103882,142,0,140,0,161,0,154,0
3879.105874,142,0,140,0,161,0,154,0
3879.107778,142,0,140,0,161,0,154,0
3879.109840,142,0,140,0,161,0,154,0
3879.111851,142,0,140,0,161,0,154,0
3879.113763,142,0,140,0,161,0,154,0
3879.115513,142,0,140,0,161,0,154,0
3879.117698,142,0,140,0,161,0,154,0
3879.119764,142,0,140,0,161,0,154,0
3879.121846,142,0,140,0,161,0,154,0
3879.123638,142,0,140,0,161,0,154,0
3879.125686,142,0,140,0,161,0,154,0
3879.127936,142,0,140,0,161,0,154,0
3879.129684,142,0,140,0,161,0,154,0
3879.131666,142,0,140,0,161,0,154,0
3879.133650,142,0,140,0,161,0,154,0
3879.135619,142,0,140,0,161,0,154,0
3879.137826,142,0,140,0,161,0,154,0
3879.139850,142,0,140,0,161,0,155,0
3879.141572,142,0,140,0,161,0,155,0
3879.143823,142,0,140,0,161,0,155,0
3879.145706,142,0,140,0,161,0,154,0
3879.147810,142,0,140,0,161,0,154,0
3879.149814,142,0,140,0,161,0,154,0
3879.151820,142,0,140,0,161,0,154,0
3879.153825,142,0,140,0,161,0,154,0
3879.155884,142,0,140,0,161,0,154,0
3879.157850,142,0,140,0,161,0,154,0
3879.159728,142,0,140,0,161,0,154,0
3879.161846,142,0,140,0,161,0,154,0
3879.163652,142,0,140,0,161,0,154,0
3879.165834,142,0,140,0,161,0,154,0
3879.167834,142,0,140,0,161,0,154,0
3879.169639,142,0,140,0,161,0,154,0
3879.171834,142,0,140,0,161,0,154,0
3879.173829,142,0,140,0,161,0,154,0
3879.176095,142,0,140,0,161,0,154,0
3879.177717,142,0,140,0,161,0,154,0
3879.180045,142,0,140,0,161,0,154,0
3879.181814,142,0,140,0,161,0,154,0
3879.183962,142,0,140,0,161,0,154,0
3879.185663,142,0,140,0,161,0,154,0
3879.187957,142,0,140,0,161,0,154,0
3879.189819,142,0,140,0,161,0,154,0
3879.191908,142,0,140,0,161,0,154,0
3879.193957,142,0,140,0,161,0,154,0
3879.195969,142,0,140,0,161,0,154,0
3879.197909,142,0,140,0,161,0,154,0
3879.199982,142,0,140,0,161,0,154,0
3879.201956,142,0,140,0,161,0,154,0
3879.203974,142,0,140,0,161,0,154,0
3879.205993,142,0,140,0,161,0,154,0
3879.207951,142,0,140,0,161,0,155,0
3879.209881,142,0,140,0,161,0,155,0
3879.211927,142,0,140,0,161,0,155,0
3879.213998,142,0,140,0,161,0,155,0
3879.215955,142,0,140,0,161,0,155,0
3879.217958,142,0,140,0,161,0,154,0
3879.220039,142,0,140,0,161,0,154,0
3879.221973,142,0,140,0,161,0,154,0
3879.223968,142,0,140,0,161,0,154,0
3879.225972,142,0,140,0,161,0,154,0
3879.228001,142,0,140,0,161,0,154,0
3879.229947,142,0,140,0,161,0,154,0
3879.231778,142,0,140,0,161,0,154,0
3879.234026,142,0,140,0,161,0,154,0
3879.235943,142,0,140,0,161,0,154,0
3879.237893,142,0,140,0,161,0,154,0
3879.239944,142,0,140,0,161,0,154,0
3879.241911,142,0,140,0,161,0,154,0
3879.243901,142,0,140,0,161,0,154,0
3879.245999,142,0,140,0,161,0,154,0
3879.247939,142,0,140,0,161,0,154,0
3879.250000,142,0,140,0,161,0,154,0
3879.251971,142,0,140,0,161,0,154,0
3879.253973,142,0,140,0,161,0,154,0
3879.255949,142,0,140,0,161,0,154,0
3879.257977,142,0,140,0,161,0,154,0
3879.259953,142,0,140,0,161,0,154,0
3879.261982,142,0,140,0,161,0,154,0
3879.263966,142,0,140,0,161,0,154,0
3879.265874,142,0,140,0,161,0,154,0
3879.267915,142,0,140,0,161,0,154,0
3879.270061,142,0,140,0,161,0,154,0
3879.272026,142,0,140,0,161,0,154,0
3879.274011,142,0,140,0,161,0,154,0
3879.275929,142,0,140,0,161,0,154,0
3879.277601,142,0,140,0,161,0,154,0
3879.279710,142,0,140,0,161,0,154,0
3879.281816,142,0,140,0,161,0,154,0
3879.283832,142,0,140,0,161,0,154,0
3879.285914,142,0,140,0,161,0,154,0
3879.287893,142,0,140,0,161,0,154,0
3879.289900,142,0,140,0,161,0,154,0
3879.291926,142,0,140,0,161,0,154,0
3879.293931,142,0,140,0,161,0,154,0
3879.295810,142,0,140,0,161,0,154,0
3879.297801,142,0,140,0,161,0,154,0
3879.299794,142,0,140,0,161,0,154,0
3879.301798,142,0,140,0,161,0,154,0
3879.303756,142,0,140,0,161,0,154,0
3879.305881,142,0,140,0,161,0,154,0
3879.307756,142,0,140,0,161,0,154,0
3879.309938,142,0,140,0,161,0,154,0
3879.311931,142,0,140,0,161,0,154,0
3879.313917,142,0,140,0,161,0,154,0
3879.315872,142,0,140,0,161,0,154,0
3879.317684,142,0,140,0,161,0,154,0
3879.319948,142,0,140,0,161,0,154,0
3879.321863,142,0,140,0,161,0,154,0
3879.323714,142,0,140,0,161,0,154,0
3879.325836,142,0,140,0,161,0,154,0
3879.327630,142,0,140,0,161,0,154,0
3879.329580,142,0,140,0,161,0,154,0
3879.331767,142,0,140,0,161,0,154,0
3879.333835,142,0,140,0,161,0,154,0
3879.335826,142,0,140,0,161,0,154,0
3879.337815,142,0,140,0,161,0,154,0
3879.339809,142,0,140,0,161,0,154,0
3879.341828,142,0,140,0,161,0,154,0
3879.343795,142,0,140,0,161,0,154,0
3879.345828,142,0,140,0,161,0,154,0
3879.347859,142,0,140,0,161,0,154,0
3879.349836,142,0,140,0,161,0,154,0
3879.351835,142,0,140,0,161,0,154,0
3879.353651,142,0,140,0,161,0,154,0
3879.355842,142,0,140,0,161,0,154,0
3879.357874,142,0,140,0,161,0,154,0
3879.359903,142,0,140,0,161,0,154,0
3879.361881,142,0,140,0,161,0,154,0
3879.363926,142,0,140,0,161,0,154,0
3879.365873,142,0,140,0,161,0,154,0
3879.367830,142,0,140,0,161,0,154,0
3879.369974,142,0,140,0,161,0,154,0
3879.371853,142,0,140,0,161,0,154,0
3879.373623,142,0,140,0,161,0,154,0
3879.375829,142,0,140,0,161,0,154,0
3879.377861,142,0,140,0,161,0,154,0
3879.379881,142,0,140,0,161,0,154,0
3879.381874,142,0,140,0,161,0,154,0
3879.383885,142,0,140,0,161,0,154,0
3879.385859,142,0,140,0,161,0,154,0
3879.387840,142,0,140,0,161,0,154,0
3879.389869,142,0,140,0,161,0,154,0
3879.391859,142,0,140,0,161,0,154,0
3879.393835,142,0,140,0,161,0,154,0
3879.395841,142,0,140,0,161,0,154,0
3879.397890,142,0,140,0,161,0,154,0
3879.399798,142,0,140,0,161,0,154,0
3879.401801,142,0,140,0,161,0,154,0
3879.403840,142,0,140,0,161,0,154,0
3879.405515,142,0,140,0,161,0,154,0
3879.407786,142,0,140,0,161,0,154,0
3879.409855,142,0,140,0,161,0,154,0
3879.411824,142,0,140,0,161,0,154,0
3879.413856,142,0,140,0,161,0,154,0
3879.415662,142,0,140,0,161,0,154,0
3879.417862,142,0,140,0,161,0,154,0
3879.420116,142,0,140,0,161,0,154,0
3879.422054,142,0,140,0,161,0,154,0
3879.423709,142,0,140,0,161,0,154,0
3879.425917,142,0,140,0,161,0,154,0
3879.427884,142,0,140,0,161,0,154,0
3879.429867,142,0,140,0,161,0,154,0
3879.431814,142,0,140,0,161,0,154,0
3879.433858,142,0,140,0,161,0,154,0
3879.435828,142,0,140,0,161,0,154,0
3879.437613,142,0,140,0,161,0,154,0
3879.439565,142,0,140,0,161,0,154,0
3879.441790,142,0,140,0,161,0,154,0
3879.443790,142,0,140,0,161,0,154,0
3879.445803,142,0,140,0,161,0,154,0
3879.447932,142,0,140,0,161,0,154,0
3879.449807,142,0,140,0,161,0,154,0
3879.451814,142,0,140,0,161,0,154,0
3879.453799,142,0,140,0,161,0,154,0
3879.455829,142,0,140,0,161,0,154,0
3879.457886,142,0,140,0,161,0,154,0
3879.459859,142,0,140,0,161,0,154,0
3879.461853,142,0,140,0,161,0,154,0
3879.463872,142,0,140,0,161,0,154,0
3879.465853,142,0,140,0,161,0,154,0
